movieId,movieName,nbMentions
91243,"Hieronymus Bosch, Touched by the Devil (2015)",2
91277,Gattaca (1997),11
91285,The Banger Sisters (2002),1
91293,Casper  (1995),10
91313,Blended  (2014),118
91327,Cats Don't Dance (1997),3
91332,Pulp Fiction (1994),190
91359,Stalker  (1979),1
91366,Seven Brides for Seven Brothers (1954),3
91395,Don't Breathe (2016),36
91457,1941  (1979),4
91468,Marley & Me: The Puppy Years,1
91481,Beverly Hills Cop (1984),34
91494,The Pursuit of Happiness  (1988),1
91519,Jane Austen in Manhattan (1980),1
91547,Wreck-It Ralph (2012),47
91552,Poltergeist  (2015),23
91563,Black Water  (2007),1
91572,An American Crime (2007),2
91583,Surf Ninjas (1993),3
91589,Le Mans  (1970),1
91604,Marshall ,3
91608,My Favorite Year (1982),1
91611,Free Willy ,1
91640,Chariots of Fire (1981),2
91649,Vampire's Kiss (1989),2
91665,Swingers  (2007),1
91677,Carlito's Way (1993),6
91692,Epic Movie (2007),1
91737,Wonder of Women (1929),1
91760,Tightrope  (1984),1
91855,Thoranai (2009),1
91882,The Shack  (2017),15
91886,Legoman's Great Escape (2002),2
91916,Peggy Sue Got Married (1986),3
91958,The Majestic  (2001),4
91965,Rescue Dawn (2006),1
91974,The Changeling  (1980),3
92002,Superman  (1987),2
92018,Princess Mononoke (1997),7
92022,Four Women of Egypt,1
92090,The Grandfather  (1954),1
92098,Camp Nowhere (1994),3
92106,Maze Runner: The Death Cure (2018),46
92117,Gnomes ,1
92216,The Shameless (2015),1
92233,The Blue Lagoon  (1949),1
92266,Eve's Bayou (1997),2
92288,Death Toll (2008),2
92330,A Place at the Table (2012),1
92374,Cars  (2006),71
92390,Enchanted  (2007),15
92435,Drunken Master II (1994),1
92437,Death on the Nile  (1978),1
92441,Birdman of Alcatraz  (1962),1
92480,Sand Castles  (2014),1
92501,Stonehearst Asylum (2014),1
92534,The Replacement Killers (1998),1
92601,ThanksKilling (2008),1
92607,One of Us  (1989),2
92643,The Edge  (1997),1
92651,Hostiles  (2017),13
92667,Taxi Driver  (1977),1
92704,Mozart and the Whale (2005),2
92720,Wrong Cops (2013),1
92826,E.T. the Extra-Terrestrial (1982),72
92836,Out to Kill (2014),1
92882,I Am Legend  (2007),37
92883,Lóve (2011),8
92904,Still Alice (2014),2
92911,Rachel Getting Married (2008),2
92914,The Resident (2011),4
92920,Only God Forgives (2013),1
92937,The Gladiator ,1
92964,Budget Padmanabhan (2000),1
92980,Rio Bravo  (1959),2
92989,Serendipity  (2001),20
93005,Today's Special  (2009),1
93008,Chaos  (2000),2
93013,Daddy's Home  (2015),185
93042,The Strangers in the House ,1
93044,Don't Be Afraid of the Dark  (2010),1
93065,American Ninja (1985),5
93073,The Hungover Games (2014),1
93083,Kingsman: The Secret Service (2014),34
93091,The Santa Clause 2 (2002),2
93094,National Lampoon's Vacation ,4
93101,H. G. Wells' The War of the Worlds  (2005),1
93111,In This Corner of the World,3
93115,The Magnificent Seven  (2016),13
93151,The Last Temptation of Christ  (1988),1
93165,Our House  (2006),1
93178,So I Married an Axe Murderer (1993),2
93204,Cartel Land (2015),1
93215,Pleasantville  (1998),1
93226,Road House  (1989),1
93235,Irreplaceable  (2016),5
93238,Super High Me (2007),1
93252,Dirty Dancing: Havana Nights,18
93255,Air Bud: World Pup (2000),1
93258,Killing Zoe (1994),1
93282,Night of the Demon (1957),1
93310,The Rocky Horror Picture Show (1975),14
93320,The Darjeeling Limited (2007),2
93362,Noah  (2014),5
93383,The Taking of Pelham One Two Three  (1974),5
93402,The Blob  (1988),3
93409,When in Rome  (2002),1
93476,CQ  (2001),3
93480,Dogville (2003),1
93489,Equilibrium  (2002),22
93492,Tromeo and Juliet (1996),1
93497,The Sound of Music  (1965),44
93509,Crimson Peak (2015),8
93515,Moms' Night Out (2014),12
93521,Harry Potter ,89
93523,Notorious  (2009),4
93542,Train Ride (2005),1
93576,Rebel Without a Cause (1955),3
93683,The Blob (1958),3
93706,Signs  (2008),1
93714,White Fang  (1991),8
93739,The Hobbit: The Desolation of Smaug (2013),16
93769,Justice League: The Flashpoint Paradox,3
93771,Waterboys  (2001),13
93797,Annie  (1999),2
93825,Stronger ,2
93839,Radio  (2003),8
93845,Blood Diamond  (2006),14
93852,The Kites Flying in the Sky (2008),1
93860,The Ruins  (2008),4
93931,Fantastic Beasts and Where to Find Them  (2016),27
93966,Awakenings (1990),2
93969,Happy People: A Year in the Taiga (2010),3
94027,The Candidate  (2008),1
94056,Psycho  (1960),132
94078,Trolls  (2016),91
94147,Antz (1998),16
94180,Into the Storm  (2014),1
94189,Prison Break: The Final Break,1
94195,Bridget Jones: The Edge of Reason  (2004),2
94205,Ali G Indahouse (2002),1
94219,Shakespeare in Love (1998),23
94243,The Actors (2003),1
94265,Meet the Blacks (2016),9
94269,Harvey  (1950),1
94286,Dracula A.D. 1972 (1972),1
94298,The Constant Gardener  (2005),2
94309,Man on the Moon  (1999),3
94317,New Year's Eve  (2002),2
94320,Lawless  (2012),5
94329,The Twilight Saga ,1
94349,Hanna  (2011),5
94390,Message in a Bottle  (1999),14
94460,This Christmas  (2007),2
94474,Bride Wars  (2015),11
94487,American Psycho  (2000),35
94510,Grown Ups 2 (2013),72
94619,Bad Words  (2013),2
94651,The Man Who Knew Too Little (1997),3
94659,The Gold Rush (1925),1
94676,Starke Zeiten (1988),1
94687,Underworld  (2003),25
94688,Police Academy 2: Their First Assignment (1985),2
94695,Everything You Always Wanted to Know About Sex*  (1972),1
94710,Maurice  (1987),2
94726,The Perfect Guy  (2015),1
94741,Dracula ,1
94750,The Wolfman  (2010),2
94771,Cloud Atlas  (2012),8
94803,The Howling: Reborn (2011),2
94808,12th & Delaware,1
94816,Dulha Mil Gaya (2010),1
94849,Treasure Island  (1972),1
94852,Return of the Jedi (1983),12
94856,The Imaginarium of Doctor Parnassus (2009),2
94864,The Wicker Man  (1973),1
94883,48 Hours of Hallucinatory Sex (1987),1
94945,Cop  (1988),1
94961,Hollywood Shuffle (1987),4
94963,Mary Shelley's Frankenstein  (1994),2
94985,Doctor Zhivago  (1965),3
94996,Gangs of Wasseypur (2012),1
95019,The Fog of War (2003),4
95037,Step Up Revolution (2012),1
95051,Big Eyes (2014),4
95055,Conspiracy Theory  (1997),6
95057,Madea's Tough Love (2015),3
95058,Hot Pursuit  (2015),9
95066,Django Unchained (2012),95
95075,Pi  (1998),6
95083,Inconceivable  (2008),1
95089,Mean Girls 2,10
95110,Arsenic and Old Lace ,2
95121,Jacob's Ladder  (1990),3
95136,Comrades: Almost a Love Story (1996),1
95137,Predator 2 (1990),9
95139,Mobile Suit Gundam F91,1
95183,Dressed to Kill  (1980),1
95186,The Man Without a Face (1993),2
95199,Home Alone (1990),98
95205,Where the Buffalo Roam (1980),2
95216,JFK  (1991),7
95228,Evil Bong (2006),1
95240,Meatballs  (1979),7
95286,Love in the Afternoon  (1957),1
95306,Twister  (1989),1
95310,The Last Escape  (2010),2
95321,The Code  (2001),2
95389,Air Force One  (1997),14
95397,35 and Ticking (2011),4
95416,Why Get a Divorce%3F (1926),1
95450,Oliver & Company,2
95467,Bound  (1996),1
95485,Beyond the Law  (1992),1
95491,Hood 2 Hood: The Blockumentary (2005),1
95495,The Interview (2014),51
95501,Kazaam (1996),4
95503,The Visit  (2000),1
95511,Shanghai Noon (2000),19
95533,Weekend at Bernie's (1989),14
95539,Mom ,2
95609,Good Boy! (2003),1
95621,Rush Hour 2 (2001),21
95629,Seeking a Friend for the End of the World (2012),9
95660,Central Intelligence (2016),99
95692,You Were Never Really Here,2
95748,Sharp Shooter  (2015),1
95750,Tenacious D in The Pick of Destiny (2006),2
95780,Barbershop ,3
95785,Six Reasons Why (2008),2
95813,Heaven Is for Real  (2014),5
95855,"Oh, God! (1977)",1
95860,Indecent Proposal (1993),1
95881,Independence Day  (1983),2
95893,2001: A Space Odyssey ,4
95959,Cool World (1992),3
96021,Super Mario Bros.  (1993),2
96040,Taking Chance (2009),1
96054,Y Tu Mamá También (2001),2
96070,The Grapes of Wrath  (1940),2
96086,Slum  (2013),1
96092,Snow White  (1952),1
96140,Open Water  (2003),9
96166,Shattered  (2011),1
96176,The Emperor's New Clothes  (1966),1
96184,Next  (2007),1
96197,The Best Exotic Marigold Hotel,3
96254,Little Voice  (1998),2
96255,Michael Lucas' La Dolce Vita (2006),1
96268,You Can't Take It with You  (1938),1
96274,Inside Out  (2011),1
96281,Star Wars: Episode VIII – The Last Jedi (2017),233
96307,Aladin  (2009),9
96316,Night of the Living Dead  (1990),8
96329,Bulletproof  (1996),2
96361,Any Given Sunday (1999),5
96376,Butterfly on a Wheel (2007),2
96382,I Am Number Four  (2011),5
96426,The Batman vs. Dracula,1
96439,I'll Sleep When I'm Dead  (2003),1
96440,Population 436 (2006),1
96460,Digimon: The Movie,3
96465,In Harm's Way (1965),5
96494,Beginners,1
96514,Police Story 3: Super Cop (1992),1
96519,Once Upon a Time in America (1984),1
96538,Madea Goes to Jail (2009),15
96541,Max Steel  (2016),6
96544,Loved  (1997),1
96559,Free State of Jones  (2016),6
96596,Student Bodies (1981),1
96621,Ninja  (2009),3
96622,Seven Years in Tibet  (1997),2
96623,Mishima: A Life in Four Chapters (1985),2
96624,Mickey  (2004),1
96637,Parents  (1989),1
96646,Ghost  (1998),29
96660,Pokémon 4Ever (2001),3
96684,Kramer vs. Kramer,4
96707,A Bug's Life (1998),21
96716,Eight Men Out (1988),3
96742,Freejack (1992),3
96746,Mac & Devin Go to High School (2012),7
96757,Certified Copy  (2010),1
96766,Paper Towns  (2015),3
96778,Joy  (2015),7
96793,The Breed  (2006),1
96801,Holiday Affair (1949),1
96835,Shin Godzilla (2016),2
96841,Turner & Hooch (1989),15
96844,An American Werewolf in London (1981),9
96852,The Enemy  (1979),1
96878,Machete  (2010),4
96903,Godzilla Against Mechagodzilla (2002),1
96909,The Running Man  (1987),17
96973,S3  (2016),2
96983,2001: A Space Travesty (2000),2
96989,Route 666  (2001),2
96993,Niagara  (1953),1
96996,Lego Indiana Jones and the Raiders of the Lost Brick,5
96998,Ali  (2001),9
97007,Daddy Day Care (2003),18
97040,The Lovers  (2017),8
97046,The Gumball Rally (1976),3
97066,9 (2013),3
97146,13 Ghosts (1960),12
97153,Cabaret  (1972),5
97167,Missing in Action  (1984),1
97178,The Imposter  (2012),1
97204,Slutty Summer (2004),1
97209,Oliver!  (1968),7
97219,The Notebook (2013),137
97224,Sixty Million Dollar Man (1995),1
97228,Superman: Doomsday,1
97255,Dr. Seuss' How the Grinch Stole Christmas  (2000),14
97259,Pippi Longstocking  (1997),1
97306,Into the Woods  (2014),12
97346,The Girl Next Door  (2007),1
97413,The Secret Life of Pets (2016),70
97461,Pokémon: The Movie 2000 (1999),1
97494,Silence  (2016),7
97548,Argo  (2004),4
97549,Attack of the 50 Foot Woman (1958),2
97570,Exit Wounds (2001),2
97654,The Science of Sleep (2006),1
97667,Dave  (1993),2
97683,Prince of the City  (1981),1
97695,What Dreams May Come  (1998),9
97728,Kate & Leopold (2001),10
97733,The Emerald Forest (1985),2
97745,The Good Son  (1993),3
97818,Real Steel (2011),12
97819,Psycho ,8
97820,Blade II (2002),8
97892,Mr. Smith Goes to Washington (1939),1
97935,What If...  (2012),1
97944,Safe House  (2012),17
97945,Break-Up (2014),1
97959,8mm  (1999),4
97982,Sister Act 2: Back in the Habit (1993),6
97989,Carrie  (1952),1
98016,I Am Thor (2015),17
98028,Eternal Sunshine of the Spotless Mind (2004),33
98084,Paris When It Sizzles (1964),7
98088,Horrible Bosses (2011),74
98089,That Awkward Moment (2014),3
98135,Lego Star Wars: Revenge of the Brick,1
98139,How the Grinch Stole Christmas  (2018),7
98143,Earth Girls Are Easy (1989),4
98151,Evolution  (2015),1
98165,Terminator Salvation (2009),4
98166,The Girl on the Train  (2009),1
98167,Epsilon  (1995),2
98238,The Seven Year Itch (1955),5
98248,Marilyn  (2011),1
98252,Once  (2007),3
98259,Monster  (2003),2
98271,Demain tout commence (2016),2
98281,Encounters of the Spooky Kind (1980),1
98306,Crac (1981),1
98332,The Bandit  (1996),1
98370,Phase IV (1974),1
98373,Dance Me to My Song (1998),1
98383,The Accountant  (2016),17
98387,The Cabinet of Dr. Caligari (1920),1
98389,Hotel Transylvania 2 (2015),6
98401,Fido  (2006),2
98433,Indiana Jones and the Temple of Doom (1984),39
98443,VIPs (2010),1
98479,The Lodger  (2009),3
98513,Existenz (1999),1
98527,Dumb and Dumber ,10
98587,Theeb (2014),1
98623,Risky Business  (1939),1
98637,Battle of the Sexes  (2017),7
98659,Harry Potter and the Deathly Hallows – Part 1 (2010),5
98672,The English Patient  (1996),18
98683,Matilda  (1996),16
98687,Old Boys: The Way of the Dragon,1
98699,Mystic River  (2003),52
98701,A Dangerous Man (2009),1
98729,Foodfight! (2012),1
98740,Enemy at the Gates (2001),11
98746,Soul Surfer  (2011),7
98805,A Far Off Place (1993),2
98815,Faces of Death (1978),4
98879,Up Close and Personal  (1996),2
98909,A Fish Called Wanda (1988),18
98918,Spamalot,1
98929,Inferno  (2016),11
98930,Only You  (1994),7
98939,Leprechaun 3 (1995),1
98944,Hard Eight  (1996),2
98955,Just Visiting  (2001),1
98981,Bad Girls  (1994),1
98987,A Few Good Men (1992),12
99001,Bridge of Spies  (2015),15
99027,Production of Avengers: Infinity War and the untitled Avengers sequel,7
99040,Iron Man  (1931),1
99049,Excalibur  (1981),3
99060,Ace Ventura ,33
99066,Burlesque  (2010),3
99091,The Skulls  (2000),1
99120,Eddie and the Cruisers II: Eddie Lives! (1989),1
99174,Dr. Who and the Daleks (1965),4
99182,The Night of the Devils (1972),1
99219,Miracle  (2004),22
99244,Halloween  (1978),145
99248,The Nazis Strike (1943),1
99256,La mujer de mi hermano (2005),1
99261,Time Bandits (1981),2
99276,Star Wars  (1977),163
99302,Fierce Creatures (1997),1
99306,Paranormal Activity 3 (2011),4
99324,Erin Brockovich  (2000),20
99378,Edge of Darkness  (2010),6
99381,Mindwalk (1990),1
99414,Welcome to Me (2014),2
99445,The Unforgiven  (2005),4
99452,Year One  (2009),2
99461,Porky's (1981),25
99463,Railroad Tigers,4
99478,Jackass: The Movie (2002),9
99496,The Dark  (2005),1
99513,Funny Games  (2007),2
99536,Booty Call (1997),2
99545,Godzilla ,1
99560,"That's It, That's All",1
99583,Iron Man  (2008),178
99584,Titanic ,1
99659,Spawn  (1997),9
99660,"I, Robot  (2004)",141
99691,Munich  (2005),5
99692,Gozu (2003),1
99694,Frankenfish (2004),1
99703,Ganglamedo (2006),1
99715,Zombieland (2009),84
99732,Sad Movie (2005),1
99809,Oblivion  (2013),13
99812,The Sweeney  (2012),2
99824,Tokyo Gore Police (2008),2
99852,SpongeBob SquarePants 4-D (2002),2
99887,Eddie's Million Dollar Cook-Off,1
99896,Spider-Man  (2002),127
99910,Blazing Saddles (1974),81
99955,Dragon Ball Z: Lord Slug (1991),2
99963,The Journey  (2004),1
99966,Snow White  (1995),3
99975,Transcendence  (2012),2
99998,Earthquake  (1974),1
100026,Pari  (1995),1
100030,Friends with Benefits  (2011),55
100043,Back to the Future ,3
100070,The Mechanic  (2011),11
100074,Return to Never Land (2002),1
100106,Hawking  (2013),2
100165,House of Games (1987),1
100178,Peter Pan  (1953),9
100183,Mr. Wrong (1996),1
100228,Rosie  (2013),1
100271,Lady Bird  (2017),104
100312,Bloodsport  (1988),11
100323,Something's Gotta Give  (2003),4
100329,Collide  (2016),3
100382,Snow White  (1987),12
100443,Battle of the Bulge  (1965),1
100447,Death Wish V: The Face of Death (1994),1
100448,Life Is Beautiful (1997),9
100454,Dolls  (1987),2
100459,The Giants  (2011),1
100460,The Pixar Story (2007),1
100466,The King  (1995),1
100468,Love & Basketball (2000),4
100493,Why Him%3F (2016),76
100498,Money Train (1995),3
100526,The Fog (1980),5
100536,School Ties (1992),2
100587,Gosford Park (2001),5
100599,Book of Shadows: Blair Witch 2 (2000),3
100602,Persepolis  (2007),1
100603,The Spy Who Loved Me  (1977),4
100607,Scream  (1981),4
100614,Bad Santa 2 (2016),15
100646,Deep Impact  (1998),13
100647,Cloak & Dagger  (1984),1
100656,Fantasia 2000 (1999),1
100667,Alice in Wonderland ,1
100676,Mickey's Twice Upon a Christmas,1
100683,The Edge of Seventeen (2016),3
100687,Galaxy of Terror (1981),1
100708,Bambi  (2013),6
100723,Ghostbusters  (2016),99
100727,The Wrestler  (2008),5
100737,My Dinner with Andre (1981),1
100749,Romeo and Juliet  (2006),1
100750,The Hunger Games: Catching Fire (2013),13
100768,Kiki's Delivery Service (1989),6
100773,Spider-Man  (1977),1
100784,2 Guns (2013),3
100821,X-Men: The Last Stand (2006),4
100822,Freaky Friday  (1976),5
100838,Urban Legends: Final Cut (2000),1
100854,Driven  (2016),2
100855,Cyborg Soldier (2008),1
100862,The Last Airbender (2010),3
100886,Krrish (2006),1
100909,On the Waterfront (1954),4
100911,Detective  (2016),1
100924,The Hitcher  (1986),1
100935,The Dark Crystal,24
100962,How to Stop Being a Loser (2011),2
101005,Tarzan  (1999),8
101013,Coffin  (2011),1
101037,The Rocketeer  (1991),5
101053,Daddy's Girl  (1996),1
101081,"Crazy, Stupid, Love (2011)",89
101131,Pee-wee's Big Adventure,2
101138,Captain Mike Across America (2007),2
101153,The Croods (2013),18
101158,Jurassic Park,33
101163,Stay Tuned  (1992),2
101212,Hoodwinked! (2005),3
101241,To Catch a Thief (1955),2
101245,Her Battle for Existence (1910),1
101247,The Transformers: The Movie,10
101264,Inception (2010),245
101283,Zombeavers (2014),1
101284,The Wizard of Oz  (1982),1
101300,The Thomas Crown Affair  (1968),1
101315,The Red and the Black  (1954),1
101334,Death Note  (2017),5
101335,Spider  (2007),3
101352,Prelude to War (1942),2
101354,The Mothman Prophecies  (2002),1
101399,Drunken Master (1978),9
101444,RoboCop  (2014),8
101479,The Bad News Bears (1976),1
101483,Room  (2005),3
101493,Pinocchio  (1967),2
101495,Enemy  (2013),1
101509,Paranormal Activity: The Marked Ones (2014),1
101523,Training Day (2001),44
101529,We'll Never Have Paris,1
101569,Masterminds  (2013),1
101570,Shall We Dance%3F  (2004),2
101691,Bad Boys  (1995),47
101744,Thelma & Louise (1991),17
101745,Lili (1953),1
101762,Let Me Out  (2013),3
101775,Raiders of the Lost Ark (1981),53
101780,Zathura  (2005),13
101785,Before I Wake  (2016),7
101794,Lethal Weapon (1987),85
101799,The Kids Are Alright  (1979),9
101813,Much Ado About Nothing  (2016),5
101846,Last Man Standing  (1996),1
101855,Future X-Cops (2010),1
